3.9601
-2.4039
-8.365
-2.8855
-5.9907
-2.8921
4.1667
0.6269
2.5347
14.6574
9.9325
-11.1963
25.8177
-17.1926
-4.3734
5.8405
-12.4616
-5.4708
-8.9975
-9.2202
14.0417
-5.0072
12.6101
14.4511
-3.0286
-3.0632
-27.9216
-17.1212
-5.4479
0.7449
-14.1393
-12.0947
-3.0553
-2.9895
7.4104
-17.1595
-7.6984
-2.7158
0.6457
-2.8838
-9.8715
25.9284
4.4902
-5.3817
-2.2895
-4.1199
-3.0316
-26.8078
-5.9204
3.2112
